Time [s];EPS [-];VM [Pa]
0.839178;0.565035;367022000.00
0.840178;0.566789;367047000.00
0.841178;0.568501;367057000.00
0.842178;0.570177;367071000.00
0.843178;0.571812;367079000.00
0.844178;0.573397;367072000.00
0.845178;0.574939;367073000.00
0.846178;0.576441;367076000.00
0.847178;0.577908;367085000.00
0.848178;0.579343;367096000.00
0.849178;0.580751;367111000.00
0.850178;0.582142;367139000.00
0.851178;0.583526;367179000.00
0.852178;0.584911;367229000.00
0.853178;0.586278;367254000.00
0.854178;0.587658;367321000.00
0.855178;0.589067;367407000.00
0.856178;0.590516;367511000.00
0.857178;0.592029;367644000.00
0.858178;0.593644;367833000.00
0.859178;0.595337;367992000.00
0.860178;0.597163;368225000.00
0.861178;0.599148;368501000.00
0.862178;0.601322;368816000.00
0.863178;0.603714;369180000.00
0.864178;0.606367;369485000.00
0.865178;0.609389;369771000.00
0.866178;0.612766;370061000.00
0.867178;0.616556;370392000.00
0.868178;0.620811;370766000.00
0.869178;0.625578;371178000.00
0.870178;0.630905;371632000.00
0.871178;0.636857;372139000.00
0.872178;0.643485;372690000.00
0.873178;0.650843;373291000.00
0.874178;0.658985;373868000.00
0.875178;0.668042;374328000.00
0.876178;0.678023;374816000.00
0.877178;0.688985;375341000.00
0.878178;0.700988;375904000.00
0.879178;0.714098;376505000.00
0.880178;0.728381;377149000.00
0.881178;0.743883;377829000.00
0.882178;0.760648;378545000.00
0.883178;0.77872;379296000.00
0.884178;0.798123;380077000.00
0.885178;0.818876;380886000.00
0.886178;0.840994;381722000.00
0.887178;0.864347;382549000.00
0.888178;0.889174;383445000.00
0.889178;0.915469;384205000.00
0.890178;0.943262;384967000.00
0.891178;0.972649;385754000.00
0.892178;1.00349;386544000.00
0.893178;1.03539;387307000.00
0.894178;1.06826;388068000.00
0.895178;1.1024;388853000.00
0.896178;1.13822;389683000.00
0.897178;1.17679;390623000.00
0.898178;1.22061;391821000.00
0.899178;1.27481;393552000.00
0.900178;1.33756;395259000.00
0.901178;1.40688;396882000.00
0.902178;1.48234;398518000.00
0.903178;1.56415;400082000.00
0.904178;1.64727;401299000.00
0.905178;1.72765;402310000.00
0.906178;1.80428;403084000.00
0.907178;1.87497;403520000.00
0.908178;1.93941;403826000.00
0.909178;1.99837;404100000.00
0.910178;2.05095;404216000.00
0.911178;2.09899;404405000.00
0.912178;2.14358;404628000.00
0.913178;2.18525;404849000.00
0.914178;2.22439;405066000.00
0.915178;2.26129;405275000.00
0.916178;2.29618;405476000.00
0.917178;2.32926;405669000.00
0.918178;2.3607;405853000.00
0.919178;2.39064;406030000.00
0.920178;2.41934;406211000.00
0.921178;2.44664;406364000.00
0.922178;2.47279;406522000.00
0.923178;2.4979;406676000.00
0.924178;2.52197;406703000.00
0.925178;2.54526;406758000.00
0.926178;2.56759;406767000.00
0.927178;2.58909;406790000.00
0.928178;2.60981;406819000.00
0.929178;2.62981;406851000.00
0.930178;2.64915;406887000.00
0.931178;2.66786;406921000.00
0.932178;2.68598;406958000.00
0.933178;2.70353;406996000.00
0.934178;2.72054;407029000.00
0.935178;2.73699;407058000.00
0.936178;2.75296;407093000.00
0.937178;2.76846;407131000.00
0.938178;2.78362;407186000.00
0.939178;2.79838;407228000.00
0.940178;2.81278;407273000.00
0.941178;2.82684;407320000.00
0.942178;2.84057;407367000.00
0.943178;2.854;407414000.00
0.944178;2.86714;407462000.00
0.945178;2.88;407509000.00
0.946178;2.8926;407557000.00
0.947178;2.90494;407605000.00
0.948178;2.91705;407652000.00
0.949178;2.92892;407700000.00
0.950178;2.94058;407746000.00
0.951178;2.95202;407794000.00
0.952178;2.96326;407842000.00
0.953178;2.97431;407889000.00
0.954178;2.98517;407935000.00
0.955178;2.99586;407982000.00
0.956178;3.00637;408029000.00
0.957178;3.01672;408075000.00
0.958178;3.02691;408120000.00
0.959178;3.03695;408167000.00
0.960178;3.04683;408212000.00
0.961178;3.05658;408257000.00
0.962178;3.06619;408302000.00
0.963178;3.07567;408347000.00
0.964178;3.08502;408391000.00
0.965178;3.09424;408436000.00
0.966178;3.10335;408480000.00
0.967178;3.11235;408524000.00
0.968178;3.12124;408569000.00
0.969178;3.13002;408612000.00
0.970178;3.1387;408655000.00
0.971178;3.14727;408698000.00
0.972178;3.15575;408740000.00
0.973178;3.16413;408782000.00
0.974178;3.17242;408825000.00
0.975178;3.18061;408866000.00
0.976178;3.18872;408907000.00
0.977178;3.19674;408948000.00
0.978178;3.20468;408988000.00
0.979178;3.21254;409013000.00
0.980178;3.22032;409027000.00
0.981178;3.22802;409042000.00
0.982178;3.23565;409056000.00
0.983178;3.24321;409071000.00
0.984178;3.25069;409087000.00
0.985178;3.25811;409103000.00
0.986178;3.26546;409121000.00
0.987178;3.27275;409138000.00
0.988178;3.27998;409156000.00
0.989178;3.28714;409174000.00
0.990178;3.29425;409193000.00
0.991178;3.3013;409212000.00
0.992178;3.3083;409232000.00
0.993178;3.31524;409252000.00
0.994178;3.32213;409271000.00
0.995178;3.32898;409292000.00
0.996178;3.33577;409313000.00
0.997178;3.34251;409334000.00
0.998178;3.34921;409356000.00
0.999178;3.35586;409379000.00
1;3.3613;409395000.00
